SNO,INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,new_dist,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS
789,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,West Godavari,BHIMAVARAM,COED,JNTUK,1980,AU,EEE,36793,36793,123426,123426,129519,156233,74860,74860,47504,47504,69344,69344,38478,72770,105819,105819,37425,41444
790,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,West Godavari,BHIMAVARAM,COED,JNTUK,1980,AU,INF,13868,13868,67516,68569,153367,176754,39064,39064,23513,23513,15176,15176,21999,21999,42243,48402,14958,15250
791,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,West Godavari,BHIMAVARAM,COED,JNTUK,1980,AU,MEC,45611,69172,135955,151685,120157,158159,85259,172687,75787,111724,45611,119221,59850,81662,91100,91100,68800,78514
792,SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,West Godavari,NARSAPURAM,COED,JNTUK,2001,AU,AID,65613,65613,154123,154123,160110,162785,103465,103465,114733,158584,93764,93764,110370,117312,142857,142857,72928,79097
793,SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,West Godavari,NARSAPURAM,COED,JNTUK,2001,AU,AIM,69639,69639,168891,168891,176792,176792,127396,133851,113227,115715,69639,148317,133548,133548,138581,138581,78118,78033
794,SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,West Godavari,NARSAPURAM,COED,JNTUK,2001,AU,CIV,128996,145609,152498,152498,153352,155778,158942,169338,171541,175933,128996,145609,175123,175123,128996,145609,152469,138659
795,SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,West Godavari,NARSAPURAM,COED,JNTUK,2001,AU,CSC,82257,82257,163509,163509,176955,176955,167211,167289,116075,129141,96840,96840,157035,157035,84675,84675,97233,87171
796,SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,West Godavari,NARSAPURAM,COED,JNTUK,2001,AU,CSD,92034,108039,161808,175943,103782,109343,149222,149222,128519,136754,92034,150325,126175,151397,92034,108039,96908,91882
797,SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,West Godavari,NARSAPURAM,COED,JNTUK,2001,AU,CSE,56472,56472,159801,164014,168913,174846,100738,117138,98993,103382,162271,162271,141457,141457,132673,132673,71838,71031
798,SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,West Godavari,NARSAPURAM,COED,JNTUK,2001,AU,CSEB,111538,111538,118577,121781,120611,120611,139673,144512,141228,145030,111538,111538,130999,137028,111538,121448,116927,114864
799,SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,West Godavari,NARSAPURAM,COED,JNTUK,2001,AU,ECE,89860,89860,177707,177707,164376,164376,173208,174413,151049,151049,89860,117286,162576,173344,133074,176501,123646,118900
800,SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,West Godavari,NARSAPURAM,COED,JNTUK,2001,AU,EEE,123276,126719,131629,131629,132924,143575,173621,173621,157198,163910,123276,126719,153270,153270,123276,134688,126512,128457
801,SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,West Godavari,NARSAPURAM,COED,JNTUK,2001,AU,INF,90152,104044,177747,177747,104690,107211,161273,167048,122222,122222,136979,136979,141616,141616,160679,160679,92963,90540
802,SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,West Godavari,NARSAPURAM,COED,JNTUK,2001,AU,MEC,119384,138318,174930,177750,141235,149115,174150,174150,172344,173537,129728,138318,149169,174311,148593,148593,131527,154390
803,SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,West Godavari,NARSAPURAM,COED,JNTUK,2001,AU,RBT,97315,97315,177329,177329,136542,136542,153391,162630,149458,149458,97315,97315,142270,174089,97315,155691,144538,156247
804,VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,PVT,AU,West Godavari,BHIMAVARAM,GIRLS,JNTUK,2001,AU,CAD,5006,6864,29918,39010,77042,157094,8478,15400,7325,12934,22275,19024,11409,8466,25865,20738,15525,7193
805,VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,PVT,AU,West Godavari,BHIMAVARAM,GIRLS,JNTUK,2001,AU,CIV,46085,43269,102687,127841,104141,128183,59580,103310,70092,78306,56400,61501,67774,70490,75937,143690,78306,59729
806,VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,PVT,AU,West Godavari,BHIMAVARAM,GIRLS,JNTUK,2001,AU,CSC,33586,8362,91312,46238,106041,157427,60753,24090,41278,14301,49821,51342,61321,10440,35096,26806,52256,8935
807,VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,PVT,AU,West Godavari,BHIMAVARAM,GIRLS,JNTUK,2001,AU,CSE,4939,4689,60727,20519,73253,67577,36136,10033,15057,7148,50147,15374,12884,6516,58566,12902,14593,4840
808,VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,PVT,AU,West Godavari,BHIMAVARAM,GIRLS,JNTUK,2001,AU,CSM,4555,6080,84712,31215,101468,128052,42828,14012,48846,11150,36248,36446,49670,8508,12608,17449,26680,6250
809,VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,PVT,AU,West Godavari,BHIMAVARAM,GIRLS,JNTUK,2001,AU,ECE,14416,10501,80853,87820,92891,115356,58146,22313,40702,20677,24759,30792,22552,12687,69303,48080,25284,12031
810,VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,PVT,AU,West Godavari,BHIMAVARAM,GIRLS,JNTUK,2001,AU,EEE,19813,23257,92748,152289,111972,43856,59129,46809,52334,28474,39638,40337,42748,34664,70577,168779,28116,26844
811,VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,PVT,AU,West Godavari,BHIMAVARAM,GIRLS,JNTUK,2001,AU,INF,15864,11259,85205,58151,101344,165271,46902,23494,22861,17665,25726,26903,19782,15873,46159,28847,27673,11109
812,VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,PVT,AU,West Godavari,BHIMAVARAM,GIRLS,JNTUK,2001,AU,MEC,49521,42094,104208,164170,110106,163226,71267,104858,61271,68561,52709,72478,73300,65097,92514,110557,79585,48731
813,VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,West Godavari,BHIMAVARAM,COED,JNTUK,2008,AU,CAD,8227,11037,44337,64724,89380,151427,14415,14743,15218,15218,26897,26897,14675,16095,51232,51232,9054,8905
814,VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,West Godavari,BHIMAVARAM,COED,JNTUK,2008,AU,CIV,61589,61589,165260,165260,164365,164365,91937,91937,82524,91765,61589,61589,69733,94884,115539,115539,70428,67171
815,VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,West Godavari,BHIMAVARAM,COED,JNTUK,2008,AU,CSB,11228,11228,58183,58183,98672,98672,13789,29653,18517,28557,24005,24005,13447,13447,54014,55740,13082,13536
816,VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,West Godavari,BHIMAVARAM,COED,JNTUK,2008,AU,CSE,6114,7025,23865,48094,56317,81689,10319,14436,7344,8707,15169,22971,6643,9783,17051,24453,7433,7738
817,VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,West Godavari,BHIMAVARAM,COED,JNTUK,2008,AU,CSM,7757,8319,30992,70078,116686,116686,11541,15371,10120,14762,17195,17195,7814,10745,10988,25651,8090,7193
818,VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,West Godavari,BHIMAVARAM,COED,JNTUK,2008,AU,ECE,9416,16787,65244,65244,92503,126307,19221,25454,17874,22170,29571,29571,21694,21753,41669,41669,12240,12732
819,VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,West Godavari,BHIMAVARAM,COED,JNTUK,2008,AU,EEE,23595,28516,149601,149601,148951,148951,51975,54458,39499,39499,57431,57431,38809,70949,23595,72487,28954,31367
820,VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,West Godavari,BHIMAVARAM,COED,JNTUK,2008,AU,INF,15299,15299,64552,106636,170277,170277,43683,44743,21853,21853,17583,36318,17953,19026,51001,51001,13643,13583
821,VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,West Godavari,BHIMAVARAM,COED,JNTUK,2008,AU,MEC,35528,68684,135270,164324,145620,145620,152786,152786,77008,100986,35528,68684,44853,103332,61865,135963,45522,31712
822,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,West Godavari,TADEPALLIGUDEM,COED,JNTUK,2001,AU,AIM,23389,23389,96883,96883,140863,140863,53136,62235,36992,42259,23389,23389,27253,35517,64001,64001,23708,24471
823,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,West Godavari,TADEPALLIGUDEM,COED,JNTUK,2001,AU,CAI,28749,28749,111682,129093,132340,132340,71686,71686,46600,47281,79940,79940,36993,36993,173487,173487,30057,29348
824,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,West Godavari,TADEPALLIGUDEM,COED,JNTUK,2001,AU,CIV,86022,86022,176014,176014,154560,157312,173592,173592,120173,128166,86022,86022,167341,167341,86022,86022,109134,105018
825,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,West Godavari,TADEPALLIGUDEM,COED,JNTUK,2001,AU,CSE,21518,21518,74533,91935,154563,177877,38240,38240,32328,32328,25873,52296,25552,25657,109917,109917,20296,22181
826,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,West Godavari,TADEPALLIGUDEM,COED,JNTUK,2001,AU,CST,25337,25337,108643,108643,127435,127435,50748,50748,48299,49606,81847,81847,32433,32433,26190,26190,27392,27904
827,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,West Godavari,TADEPALLIGUDEM,COED,JNTUK,2001,AU,ECE,36915,36915,116257,149941,124636,134584,80974,121117,58269,58269,48114,48114,44455,73122,153508,162392,40468,40785
828,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,West Godavari,TADEPALLIGUDEM,COED,JNTUK,2001,AU,ECT,43486,49787,143963,164726,162177,162177,118818,118818,66412,66412,43486,49787,58310,58310,43486,96165,44164,45771
829,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,West Godavari,TADEPALLIGUDEM,COED,JNTUK,2001,AU,EEE,54145,54145,159933,176944,161013,164234,150352,150352,93234,125473,54145,54145,85512,85512,109501,144643,67233,75270
830,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,West Godavari,TADEPALLIGUDEM,COED,JNTUK,2001,AU,MEC,91244,100998,151624,165137,164926,164926,149981,151910,111528,151057,116183,116183,163013,163013,170505,170505,104851,132708
831,WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,PVT,AU,East Godavari,NALLAJERLA,COED,JNTUK,2008,AU,CSE,110143,116621,173680,177435,159792,159792,167563,167563,174523,174523,110143,116621,163984,163984,110143,139987,140281,134988
832,WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,PVT,AU,East Godavari,NALLAJERLA,COED,JNTUK,2008,AU,ECE,117511,117511,177434,177819,169278,169278,159348,174591,125991,169166,131572,131572,172296,172296,133404,133404,143377,151660
833,WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,PVT,AU,East Godavari,NALLAJERLA,COED,JNTUK,2008,AU,MEC,119430,126383,156611,156611,152442,152442,172339,162824,176140,176140,135337,133679,167350,167350,125907,127250,157633,174030
834,ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,CIV,165183,165183,165183,165183,168839,168839,165183,165183,165183,165183,165183,165183,165183,165183,165183,165183,144515,146953
835,ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,CSD,80540,80540,177159,177159,157727,157727,121779,130119,136116,136116,80540,80540,149426,149426,103572,103572,118844,123303
836,ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,CSE,67528,67528,165058,165058,177556,177556,93956,93956,113537,113537,125971,125971,127999,127999,88101,105256,101901,100424
837,ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,CSM,81564,97975,162887,176207,84965,119115,110712,123935,136767,150615,163051,163051,168164,168164,111280,111280,104587,108674
838,ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,ECE,94873,94873,177773,177773,132069,170602,132012,132012,149525,149525,172192,172192,176908,176908,139066,144158,128267,127036
839,ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,EEE,123927,144430,169716,169716,172806,172806,136342,144430,174863,175453,123927,144430,149039,149784,157067,157067,162218,166042
840,ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,MEC,114031,158482,176475,176475,173371,173371,114031,158482,114031,158482,114031,158482,114031,158482,114031,158482,133192,142254
841,CRIT,CHIRANJEEVI REDDY INST OF ENGG AND TECHNOLOGY FOR WOMEN,PVT,SVU,Anantapuramu,ANANTAPURAMU,GIRLS,JNTUA,2008,SVU,CSE,110434,124534,149927,124534,148794,124534,149485,153458,153580,164267,141005,115085,136551,124534,133937,124534,110279,77477
842,CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,PVT,SVU,Anantapuramu,TADIPATRI,COED,JNTUA,2009,SVU,AIM,116568,169686,144848,169686,176460,176460,162568,169686,116568,169686,116568,169686,177173,177173,137941,169686,136296,162148
843,CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,PVT,SVU,Anantapuramu,TADIPATRI,COED,JNTUA,2009,SVU,CSE,138352,139508,177096,177096,177376,177376,174840,174840,174420,174420,138352,148725,154240,174122,138352,148329,172297,149518
844,CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,PVT,SVU,Anantapuramu,TADIPATRI,COED,JNTUA,2009,SVU,ECE,114788,114788,172474,172474,163198,163198,145779,145779,174774,174774,114788,114788,158127,174484,114788,114788,153889,135679
845,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,Anantapuramu,GOOTY,COED,JNTUA,2001,SVU,CAI,88576,88576,174395,175640,164910,164910,134590,142358,139825,144474,88576,88576,169201,169201,124897,133145,145933,157184
846,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,Anantapuramu,GOOTY,COED,JNTUA,2001,SVU,CIV,159227,159227,170364,174969,172822,172822,160590,176279,175111,176299,159227,159227,170012,170012,159227,159227,150322,148099
847,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,Anantapuramu,GOOTY,COED,JNTUA,2001,SVU,CSE,71103,71103,174581,174581,172292,172292,100126,103243,124494,140266,130066,130066,138149,158991,101699,104892,139936,111505
848,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,Anantapuramu,GOOTY,COED,JNTUA,2001,SVU,ECE,88875,88875,177010,177651,177726,177726,125602,127246,150073,150073,88875,135872,170973,174678,125445,136942,145910,159445
849,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,Anantapuramu,GOOTY,COED,JNTUA,2001,SVU,EEE,105446,105446,173082,175440,157331,157331,145730,145730,175554,175554,105446,105446,174077,174077,148082,148082,172657,143486
850,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,Anantapuramu,GOOTY,COED,JNTUA,2001,SVU,MEC,139762,139762,139762,155674,162268,162268,139762,139762,149200,149200,139762,139762,139762,139762,139762,139762,153551,147651
851,JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,1946,SVU,CHE,71956,71956,162390,162390,148953,165013,159900,159900,116777,169359,71956,71956,74418,134246,94147,94147,77276,118327
852,JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,1946,SVU,CIV,43852,48162,75172,75172,139791,139791,49465,53647,59494,59494,43852,48162,124178,124178,79922,79922,64874,103418
853,JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,1946,SVU,CSE,8223,8223,14665,14665,31609,31609,8223,8223,8223,8223,27575,27575,8223,8223,9113,9113,6586,6646
854,JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,1946,SVU,ECE,11081,11081,32291,32291,15413,27606,11081,11081,12008,13153,11081,23559,11081,11081,25891,25891,11809,11878
855,JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,1946,SVU,EEE,28203,28203,37408,58905,38090,38090,28203,28203,31211,31211,28203,28203,28203,30725,60418,60418,30877,24419
856,JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,1946,SVU,MEC,46387,46387,90917,107386,111800,111800,52157,83160,95376,95376,109217,109217,72281,150618,64546,131210,63029,125143
857,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,CIV,159455,159455,177565,177565,176449,176449,174242,174242,174962,174962,159455,159455,169622,169622,159455,159455,143463,154976
858,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,CSE,73636,73636,167078,167078,160603,165999,129067,130124,128697,128697,156884,156884,171810,171810,104118,104118,141933,116635
859,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,ECE,102536,102536,176934,176934,168427,177655,135134,143380,158965,168317,142439,142439,176478,176478,145153,145153,158033,172357
860,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,EEE,128317,128317,174290,177664,160859,160859,169966,169966,173255,177171,170242,170242,161025,163935,175235,175235,155056,151992
861,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,MEC,173261,173261,173261,173261,173261,173261,176223,176223,173261,173261,173261,173261,173261,173261,173261,173261,134021,149091
862,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,Anantapuramu,ANANTAPURAMU,COED,SKU,2006,SVU,CIV,137518,137518,176807,177122,172796,175524,176377,176377,150922,150922,137518,137518,151493,151493,137518,137518,138398,142521
863,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,Anantapuramu,ANANTAPURAMU,COED,SKU,2006,SVU,CSE,59719,59719,98774,131645,71376,71891,59719,63410,83046,83046,59719,59719,108172,108172,59719,91254,59194,59297
864,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,Anantapuramu,ANANTAPURAMU,COED,SKU,2006,SVU,ECE,82684,82684,116510,116510,108049,108049,82684,82684,82684,84927,113625,113625,82684,169298,107178,107178,167325,67941
865,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,Anantapuramu,ANANTAPURAMU,COED,SKU,2006,SVU,EEE,88394,88394,162015,162015,156294,165023,171592,173479,165786,165947,88394,88394,173057,173057,156317,168949,126752,114762
866,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,Anantapuramu,ANANTAPURAMU,COED,SKU,2006,SVU,MEC,147620,147620,177562,177562,168604,168604,147620,147620,161167,161167,147620,147620,147620,147620,147620,147620,129423,131533
867,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,CIV,130135,130135,172607,172607,165810,175073,141874,141874,130135,150774,167323,167323,130135,176024,173848,173848,134243,147755
868,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,CSE,47300,47300,136345,136345,136301,136301,60855,60855,74550,74550,167750,167750,85133,85133,51754,53223,63695,54465
869,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,ECE,42582,46469,127009,129347,163519,163519,63629,65638,76481,76481,73444,80918,86774,87286,65004,65004,57382,55960
870,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,EEE,95651,95651,172302,172302,95651,176983,146739,176625,121990,121990,95651,95651,169445,169445,130652,134269,110004,96572
871,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2008,SVU,MEC,142880,142880,142880,142880,174538,174538,151101,153716,154452,154452,142880,142880,175877,175877,147015,147015,138170,136391
872,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,Sri Sathya Sai,PUTAPARTHI,COED,JNTUA,2015,SVU,CIV,132158,132158,148447,148447,177544,177544,148391,177239,152369,152369,132158,132158,162535,174743,168075,173354,108593,141663
873,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,Sri Sathya Sai,PUTAPARTHI,COED,JNTUA,2015,SVU,CSE,77915,77915,167200,167200,175437,175437,111942,117352,107833,107833,96041,96041,173190,173190,115935,115935,118616,89001
874,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,Sri Sathya Sai,PUTAPARTHI,COED,JNTUA,2015,SVU,ECE,79647,79647,157681,177277,122268,145987,120561,149603,134064,134064,79647,155918,144660,171276,170091,170091,132154,119508
875,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,Sri Sathya Sai,PUTAPARTHI,COED,JNTUA,2015,SVU,EEE,122839,122839,161042,165136,159199,159199,152457,174029,171440,171440,173772,173772,160605,160605,131353,131353,148982,143633
876,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,Sri Sathya Sai,PUTAPARTHI,COED,JNTUA,2015,SVU,MEC,122285,122285,141769,141769,139126,173815,122285,122285,122285,122285,122285,122285,122285,122285,122285,122285,156065,138626
877,SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2009,SVU,CIV,127646,127646,127646,127646,127646,127646,127646,127646,127646,127646,127646,127646,127646,127646,127646,127646,144902,146867
878,SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2009,SVU,CSD,124294,120896,174446,174446,177079,177079,157010,171854,175988,175988,145111,141158,169878,174555,134567,152770,130766,139019
879,SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2009,SVU,CSE,125931,125931,177758,177758,162175,162805,163914,163914,161720,161720,167891,167891,174586,174586,173673,175243,175991,172855
880,SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2009,SVU,ECE,113316,113316,164633,172715,156858,160484,145520,174913,161604,176928,113316,113316,140687,155008,171119,172494,141843,147510
881,SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,Anantapuramu,ANANTAPURAMU,COED,JNTUA,2009,SVU,MEC,176634,176634,176634,176634,176634,176634,176634,176634,176634,176634,176634,176634,176634,176634,176634,176634,147519,154167
882,TECH,TADIPATRI ENGG COLLEGE,PVT,SVU,Anantapuramu,TADIPATRI,COED,JNTUA,2010,SVU,CSD,109155,141388,130700,141388,137804,141388,154122,174518,109155,141388,109155,141388,109155,141388,109155,141388,125542,134328
883,TECH,TADIPATRI ENGG COLLEGE,PVT,SVU,Anantapuramu,TADIPATRI,COED,JNTUA,2010,SVU,CSE,119636,119636,177864,177864,176566,176566,177072,177072,174177,174177,119636,119636,170921,174347,163039,163039,171647,144308
884,TECH,TADIPATRI ENGG COLLEGE,PVT,SVU,Anantapuramu,TADIPATRI,COED,JNTUA,2010,SVU,ECE,114079,114079,177824,177824,176727,176727,168355,168355,173219,173219,114079,173206,175618,175618,147020,147020,152232,135464
885,TECH,TADIPATRI ENGG COLLEGE,PVT,SVU,Anantapuramu,TADIPATRI,COED,JNTUA,2010,SVU,EEE,150904,150904,150904,155452,162221,177804,150904,150904,150904,150904,150904,150904,150904,150904,150904,150904,150183,148139
886,ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,Annamayya,MADANAPALLE,COED,JNTUA,2009,SVU,AID,72650,72650,175881,176990,97871,98603,127584,127584,130835,150271,126529,142495,169251,169251,128234,128234,92504,97637
887,ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,Annamayya,MADANAPALLE,COED,JNTUA,2009,SVU,CAI,61820,75253,176263,176263,79596,102354,104008,104008,113861,113861,61820,75253,118651,118651,90217,91857,114583,83933
